Date,Open,High,Low,Close,Adj Close,Volume
2017-08-08,31.622391,31.745731,31.518026,31.574953,26.931356,16986475
2017-08-09,31.631880,31.745731,31.461102,31.736242,27.068928,15807681
2017-08-10,31.660341,31.831120,31.508539,31.707781,27.044657,19062539
2017-08-11,31.783682,31.850096,31.508539,31.546490,26.907084,13626639
2017-08-14,31.622391,31.660341,31.442125,31.603416,26.955637,13482241
2017-08-15,31.631880,31.812143,31.555977,31.669828,27.012285,18048801
2017-08-16,31.622391,31.774195,31.555977,31.650854,26.996099,11128764
2017-08-17,31.584440,31.736242,31.261860,31.261860,26.664314,15661175
2017-08-18,31.223909,31.280834,30.977230,30.996204,26.437729,16326565
2017-08-21,30.929790,31.185959,30.664137,31.081594,26.510561,17848752
2017-08-22,31.081594,31.518026,31.024668,31.451612,26.826159,14178619
2017-08-23,31.375711,31.679317,31.375711,31.537003,26.898991,16989953
2017-08-24,31.660341,31.688805,31.470589,31.527514,26.890898,12140394
2017-08-25,31.574953,31.897533,31.527514,31.679317,27.020372,15171171
2017-08-28,31.783682,31.897533,31.698292,31.755219,27.085117,13033026
2017-08-29,31.717268,31.831120,31.537003,31.783682,27.109390,12884096
2017-08-30,31.764706,31.764706,31.546490,31.736242,27.068928,12394935
2017-08-31,31.783682,32.277039,31.764706,32.182163,27.449268,27300497
2017-09-01,32.201138,32.381405,32.087288,32.220116,27.481646,19160771
2017-09-05,32.144215,32.419353,32.020874,32.068310,27.352165,15068616
2017-09-06,32.210625,32.362431,32.172676,32.248577,27.505919,13925764
2017-09-07,32.296017,32.381405,32.077801,32.248577,27.505919,18831923
2017-09-08,32.210625,32.495255,32.068310,32.352940,27.594931,16276290
2017-09-11,32.343452,32.580647,32.239090,32.561668,27.772964,17263993
2017-09-12,32.618595,33.918407,32.599621,33.557877,28.622662,39268351
2017-09-13,33.453510,33.614799,33.178368,33.263756,28.371798,22115450
2017-09-14,33.254269,34.003796,33.206833,33.899429,28.913984,28907847
2017-09-15,33.776093,33.889942,33.434536,33.548386,28.614573,30430139
2017-09-18,33.567364,33.728653,33.406071,33.728653,28.768328,17850755
2017-09-19,33.833015,33.833015,33.538898,33.633778,28.687405,16539579
2017-09-20,34.089184,34.354839,33.975330,34.146111,29.124388,27066825
2017-09-21,34.212524,34.335861,34.070210,34.127136,29.108213,16580579
2017-09-22,34.250473,34.269451,33.937382,34.117645,29.100113,15394092
2017-09-25,34.060722,34.184059,33.624287,33.690701,28.735958,23379828
2017-09-26,33.690701,33.823528,33.434536,33.491463,28.566021,18508029
2017-09-27,33.444023,33.709679,33.387096,33.633778,28.687405,15502759
2017-09-28,33.462997,33.946869,33.415562,33.776093,28.808792,19038086
2017-09-29,33.814041,33.870968,33.538898,33.870968,28.889708,16867900
2017-10-02,33.842506,34.250473,33.671726,34.222012,29.189133,17541300
2017-10-03,34.174572,34.345352,33.918407,34.288425,29.245775,14328392
2017-10-04,34.326378,34.383301,34.060722,34.117645,29.100113,11435268
2017-10-05,34.041744,34.155598,33.918407,34.155598,29.132483,14340408
2017-10-06,34.146111,34.288425,34.098671,34.203037,29.172945,12711345
2017-10-09,34.212524,34.297913,34.089184,34.288425,29.245775,10278081
2017-10-10,34.516129,34.639469,34.184059,34.535103,29.456175,18697433
2017-10-11,34.506641,34.611008,34.345352,34.582542,29.496637,18163687
2017-10-12,34.611008,34.724857,34.421253,34.487667,29.415710,14750098
2017-10-13,34.506641,34.620495,34.392788,34.478176,29.407614,13458842
2017-10-16,34.487667,34.611008,34.041744,34.136623,29.116301,14315006
2017-10-17,34.089184,34.468693,33.918407,34.345352,29.294329,14776764
2017-10-18,34.392788,34.430740,33.956356,33.994308,28.994911,15196572
2017-10-19,34.051231,34.516129,34.003796,34.383301,29.326698,20858028
2017-10-20,34.440228,34.554081,34.184059,34.554081,29.472366,18447319
2017-10-23,34.440228,34.895638,34.440228,34.535103,29.456175,15978008
2017-10-24,34.582542,34.658443,34.146111,34.411766,29.350975,15826126
2017-10-25,34.345352,34.487667,34.079697,34.307400,29.261963,17523488
2017-10-26,34.240986,34.364326,33.776093,33.908916,28.922077,18374277
2017-10-27,33.709679,33.918407,33.586338,33.776093,28.808792,15746865
2017-10-30,33.614799,33.652752,33.225807,33.349148,28.444633,26679586
2017-10-31,33.254269,33.529411,32.352940,33.263756,28.371798,24794085
2017-11-01,33.216320,33.899429,33.111954,33.453510,28.533644,16557497
2017-11-02,33.462997,33.690701,33.235294,33.643265,28.695498,13880021
2017-11-03,33.633778,33.738140,33.510437,33.728653,28.768328,9358255
2017-11-06,33.766602,33.785580,33.320683,33.510437,28.582199,11200542
2017-11-07,33.491463,33.605312,33.434536,33.548386,28.614573,11480906
2017-11-08,33.557877,33.576851,33.235294,33.529411,28.598389,14302148
2017-11-09,33.282730,33.444023,33.055027,33.396584,28.745377,14088713
2017-11-10,33.301708,33.387096,33.017078,33.377609,28.729048,15858589
2017-11-13,33.415562,33.662239,33.339657,33.491463,28.827045,25072657
2017-11-14,33.444023,33.870968,33.415562,33.567364,28.892376,17278538
2017-11-15,33.472485,33.681213,33.425049,33.548386,28.876040,13646138
2017-11-16,33.529411,33.757114,33.444023,33.738140,29.039368,13625901
2017-11-17,33.557877,33.671726,33.368122,33.557877,28.884209,15649265
2017-11-20,33.567364,33.633778,33.462997,33.538898,28.867878,12455540
2017-11-21,33.586338,33.899429,33.567364,33.719166,29.023039,13333100
2017-11-22,33.633778,33.681213,33.510437,33.614799,28.933201,11122967
2017-11-24,33.690701,33.738140,33.557877,33.671726,28.982201,6742754
2017-11-27,33.700191,33.823528,33.567364,33.671726,28.982201,10848611
2017-11-28,33.766602,34.051231,33.700191,34.013283,29.276192,13687033
2017-11-29,34.098671,34.544594,34.041744,34.354839,29.570173,16122827
2017-11-30,34.354839,34.611008,34.231499,34.402279,29.611008,24063663
2017-12-01,34.430740,34.629982,34.165085,34.487667,29.684500,19588485
2017-12-04,34.620495,34.743832,34.203037,34.212524,29.447685,14847487
2017-12-05,34.079697,34.335861,33.690701,33.804554,29.096529,23525912
2017-12-06,33.757114,34.041744,33.690701,33.738140,29.039368,18317677
2017-12-07,33.738140,33.814041,33.349148,33.681213,28.990368,16661421
2017-12-08,33.510437,33.937382,33.510437,33.908916,29.186361,15705759
2017-12-11,34.193546,34.402279,33.861481,34.354839,29.570173,15138497
2017-12-12,34.497154,34.933586,34.392788,34.705883,29.872335,23700139
2017-12-13,34.696396,34.914612,34.601517,34.762810,29.921329,16639709
2017-12-14,34.848198,35.000000,34.478176,34.592030,29.774332,15585393
2017-12-15,34.895638,35.322582,34.829224,35.294117,30.378639,39820015
2017-12-18,35.313091,35.436432,35.161289,35.227703,30.321478,17670415
2017-12-19,35.294117,35.322582,34.990513,35.047440,30.166317,14817659
2017-12-20,35.094875,35.237190,34.554081,34.592030,29.774332,15914557
2017-12-21,34.667931,34.724857,34.335861,34.383301,29.594675,15566948
2017-12-22,34.411766,34.516129,34.203037,34.288425,29.513012,9063557
2017-12-26,34.240986,34.411766,34.108158,34.354839,29.570173,11480590
2017-12-27,34.449715,34.592030,34.373814,34.468693,29.668169,8768964
2017-12-28,34.497154,34.658443,34.392788,34.506641,29.700844,6939431
2017-12-29,34.373814,34.620495,34.364326,34.364326,29.578339,12038261
2018-01-02,34.516129,34.648956,34.383301,34.573055,29.758003,17059833
2018-01-03,34.582542,34.886147,34.373814,34.829224,29.978495,14183151
2018-01-04,34.829224,35.028461,34.724857,34.905125,30.043825,13046517
2018-01-05,34.933586,34.990513,34.734344,34.971539,30.100983,13167517
2018-01-08,34.838711,34.914612,34.468693,34.582542,29.766169,19964341
2018-01-09,34.573055,34.762810,34.497154,34.544594,29.733507,16876226
2018-01-10,34.478176,34.734344,34.449715,34.601517,29.782499,18755825
2018-01-11,34.762810,34.819733,34.554081,34.686909,29.855999,15102555
2018-01-12,34.753323,34.914612,34.592030,34.667931,29.839663,20240700
2018-01-16,34.696396,35.085388,34.601517,34.724857,29.888657,30536699
2018-01-17,34.933586,35.455406,34.886147,35.275143,30.362310,25332363
2018-01-18,35.265656,35.265656,34.819733,35.094875,30.207153,19946528
2018-01-19,35.284630,35.370018,34.629982,35.047440,30.166317,31133684
2018-01-22,35.000000,35.170776,34.848198,35.037952,30.158155,21380495
2018-01-23,34.933586,35.180267,34.667931,34.933586,30.068319,18527212
2018-01-24,35.094875,35.170776,34.848198,35.037952,30.158155,18673191
2018-01-25,35.075901,35.426945,35.009487,35.322582,30.403141,18988232
2018-01-26,35.388992,37.087288,35.388992,37.011387,31.856743,51441419
2018-01-29,37.001900,37.409866,36.783680,37.020874,31.864910,36779014
2018-01-30,36.252373,36.764706,35.436432,35.863377,30.868620,48483684
2018-01-31,35.977230,36.043644,34.943073,35.142315,30.247980,35859926
2018-02-01,34.734344,35.483871,34.734344,34.943073,30.355120,29697926
2018-02-02,34.724857,35.341557,34.639469,34.734344,30.173801,25588907
2018-02-05,34.611008,34.819733,32.258064,32.893738,28.574863,42463657
2018-02-06,32.409866,33.662239,32.258064,33.472485,29.077627,56035067
2018-02-07,33.330170,33.823528,33.178368,33.187855,28.830360,30955980
2018-02-08,33.206833,33.368122,31.878557,31.907021,27.717695,45850792
2018-02-09,32.438332,32.666035,31.499050,32.409866,28.154524,49851776
2018-02-12,32.685009,33.083492,32.286530,32.884251,28.566624,38743670
2018-02-13,32.798862,33.235294,32.647060,33.149906,28.797394,21559570
2018-02-14,32.922199,33.529411,32.789375,33.387096,29.003441,24494749
2018-02-15,33.557877,33.899429,33.282730,33.880455,29.432026,22588379
2018-02-16,33.927895,34.781784,33.851994,34.402279,29.885340,27659595
2018-02-20,34.174572,34.620495,34.041744,34.165085,29.679281,27202370
2018-02-21,34.127136,34.715370,33.899429,33.927895,29.473238,25872327
2018-02-22,34.032257,34.297913,33.785580,33.908916,29.456749,23983454
2018-02-23,34.089184,34.440228,33.994308,34.402279,29.885340,17940029
2018-02-26,34.430740,35.303604,34.354839,35.189754,30.569414,25407302
2018-02-27,35.170776,35.332069,34.857685,34.914612,30.330402,23543093
2018-02-28,35.132828,35.370018,34.449715,34.449715,29.926540,28360927
2018-03-01,34.269451,34.411766,33.396584,33.804554,29.366093,30282896
2018-03-02,33.728653,34.222012,33.586338,34.108158,29.629835,22271336
2018-03-05,33.984821,34.421253,33.937382,34.269451,29.769947,22319609
2018-03-06,34.383301,34.383301,33.918407,34.041744,29.572140,18003479
2018-03-07,33.776093,34.231499,33.728653,34.089184,29.613348,23440328
2018-03-08,34.146111,34.629982,34.089184,34.629982,30.083145,21646630
2018-03-09,34.734344,35.028461,34.658443,34.886147,30.305672,19300743
2018-03-12,35.028461,35.104362,34.629982,34.734344,30.173801,26571656
2018-03-13,34.914612,35.066414,34.563568,34.867172,30.289188,29560695
2018-03-14,34.952560,35.094875,34.326378,34.487667,29.959515,23378458
2018-03-15,34.487667,34.924099,34.487667,34.705883,30.149073,20508310
2018-03-16,34.762810,35.142315,34.743832,34.895638,30.313919,34125253
2018-03-19,34.914612,34.914612,34.231499,34.468693,29.943027,20003761
2018-03-20,34.506641,34.677418,34.269451,34.468693,29.943027,20295824
2018-03-21,34.620495,34.848198,34.345352,34.411766,29.893579,19071392
2018-03-22,34.184059,34.288425,33.652752,33.776093,29.341366,22094686
2018-03-23,33.671726,33.681213,32.675522,32.722961,28.426504,29385731
2018-03-26,33.140415,33.349148,32.561668,33.244781,28.879812,24926468
2018-03-27,33.377609,33.738140,32.998100,33.216320,28.855089,28835227
2018-03-28,33.377609,33.975330,33.320683,33.491463,29.094114,26349684
2018-03-29,33.700191,33.842506,33.273247,33.671726,29.250704,24804731
2018-04-02,33.605312,33.908916,32.979126,33.254269,28.888054,28323299
2018-04-03,33.311195,33.908916,33.130932,33.851994,29.407305,21347927
2018-04-04,33.510437,34.373814,33.434536,34.278938,29.778187,22010682
2018-04-05,33.842506,34.155598,33.709679,33.899429,29.448505,25781789
2018-04-06,33.738140,34.032257,33.102467,33.368122,28.986961,22288200
2018-04-09,33.491463,34.089184,33.415562,33.643265,29.225977,20457297
2018-04-10,34.155598,34.250473,33.889942,34.108158,29.629835,20667254
2018-04-11,33.899429,34.222012,33.766602,33.956356,29.497961,13879915
2018-04-12,34.184059,34.629982,34.127136,34.459202,29.934786,23817976
2018-04-13,34.544594,34.629982,34.278938,34.459202,29.934786,17774340
2018-04-16,34.629982,34.848198,34.525616,34.658443,30.107866,15932369
2018-04-17,34.867172,34.895638,34.411766,34.468693,29.943027,17675580
2018-04-18,34.516129,34.715370,34.421253,34.620495,30.074902,14652497
2018-04-19,34.525616,34.810246,34.411766,34.658443,30.107866,16636652
2018-04-20,34.629982,34.905125,34.601517,34.753323,30.190289,22371993
2018-04-23,34.791271,35.000000,34.724857,34.914612,30.330402,25381058
2018-04-24,35.018974,35.360531,34.886147,35.161289,30.544693,27106350
2018-04-25,35.028461,35.142315,34.639469,34.800758,30.231493,27730213
2018-04-26,34.914612,35.199242,34.867172,34.962048,30.371607,20405651
2018-04-27,34.895638,35.208729,34.819733,35.104362,30.495237,14425149
2018-04-30,35.227703,35.275143,34.535103,34.734344,30.173801,28295789
2018-05-01,33.757114,34.203037,32.865276,33.586338,29.176525,51278154
2018-05-02,33.368122,33.557877,32.960152,33.102467,28.756189,29550260
2018-05-03,33.036053,33.092979,32.656548,32.979126,28.649036,23517902
2018-05-04,32.789375,33.197342,32.609108,33.055027,28.714972,19795912
2018-05-07,33.007591,33.330170,32.931690,33.140415,28.789154,21580018
2018-05-08,33.121441,33.292221,32.931690,33.187855,28.830360,28269650
2018-05-09,33.225807,33.595825,33.083492,33.368122,28.986961,20430209
2018-05-10,33.206833,33.500950,33.102467,33.244781,29.161734,30906653
2018-05-11,33.330170,33.738140,33.273247,33.681213,29.544559,21619964
2018-05-14,33.690701,34.079697,33.671726,34.022770,29.844168,21485052
2018-05-15,33.690701,33.946869,33.662239,33.861481,29.702686,19345643
2018-05-16,33.899429,34.041744,33.747627,33.851994,29.694366,21870711
2018-05-17,33.804554,33.946869,33.624287,33.880455,29.719330,13021432
2018-05-18,33.785580,33.918407,33.614799,33.814041,29.661077,15734639
2018-05-21,33.880455,34.032257,33.700191,33.965843,29.794235,17802903
2018-05-22,33.965843,34.240986,33.861481,33.889942,29.727654,14477322
2018-05-23,33.851994,34.184059,33.804554,34.127136,29.935715,20358642
2018-05-24,34.117645,34.240986,33.937382,34.051231,29.869139,17523066
2018-05-25,33.984821,34.079697,33.719166,33.851994,29.694366,15005376
2018-05-29,33.557877,33.899429,33.510437,33.870968,29.711012,28179639
2018-05-30,34.108158,34.392788,34.060722,34.203037,30.002296,29093773
2018-05-31,34.108158,34.345352,34.051231,34.089184,29.902424,30926468
2018-06-01,34.402279,34.421253,34.259960,34.392788,30.168741,22345011
2018-06-04,34.544594,34.686909,34.373814,34.582542,30.335194,19015319
2018-06-05,34.639469,34.762810,34.478176,34.573055,30.326868,21476093
2018-06-06,34.535103,34.696396,34.335861,34.516129,30.276936,19368093
2018-06-07,34.620495,34.715370,34.506641,34.620495,30.368481,17083337
2018-06-08,34.658443,34.829224,34.582542,34.791271,30.518291,16453783
2018-06-11,34.914612,34.914612,34.421253,34.440228,30.210356,19505640
2018-06-12,34.525616,34.535103,34.297913,34.440228,30.210356,16371887
2018-06-13,34.506641,34.639469,34.345352,34.364326,30.143776,16029232
2018-06-14,34.364326,34.525616,34.203037,34.307400,30.093842,19959387
2018-06-15,34.335861,34.525616,34.184059,34.497154,30.260290,49156979
2018-06-18,34.278938,34.364326,33.899429,34.307400,30.093842,24143451
2018-06-19,34.051231,34.497154,34.032257,34.364326,30.143776,18484630
2018-06-20,34.430740,34.705883,34.354839,34.592030,30.343517,21354251
2018-06-21,34.411766,34.497154,34.297913,34.440228,30.210356,16893090
2018-06-22,34.620495,34.762810,34.535103,34.639469,30.385128,27018447
2018-06-25,34.459202,34.592030,34.288425,34.516129,30.276936,20424517
2018-06-26,34.535103,34.715370,34.440228,34.516129,30.276936,25435023
2018-06-27,34.440228,34.677418,34.326378,34.354839,30.135454,29396165
2018-06-28,34.259960,34.620495,34.259960,34.497154,30.260290,16506167
2018-06-29,34.582542,34.705883,34.421253,34.421253,30.193708,20974705
2018-07-02,34.155598,34.506641,34.155598,34.468693,30.235323,14556372
2018-07-03,34.525616,34.705883,34.383301,34.487667,30.251965,9608159
2018-07-05,34.667931,35.018974,34.639469,34.981026,30.684736,20391106
2018-07-06,35.104362,35.332069,34.990513,35.208729,30.884474,18955452
2018-07-09,35.360531,35.550285,35.113853,35.256168,30.926086,22329412
2018-07-10,35.388992,35.578747,35.294117,35.512333,31.150789,20253875
2018-07-11,35.341557,35.493359,35.256168,35.303604,30.967701,17795314
2018-07-12,35.493359,35.635674,35.303604,35.597721,31.225685,16974881
2018-07-13,35.578747,35.664139,35.313091,35.607212,31.234018,15227243
2018-07-16,35.559772,35.626186,35.379505,35.464897,31.109173,17888699
2018-07-17,35.540798,35.834915,35.531307,35.721062,31.333881,15740014
2018-07-18,35.664139,35.796963,35.559772,35.730549,31.342207,20803430
2018-07-19,35.531307,35.673622,35.398483,35.445919,31.092529,16596811
2018-07-20,35.294117,35.417458,35.218216,35.417458,31.067568,15532798
2018-07-23,35.426945,35.588234,35.237190,35.303604,30.967701,20853074
2018-07-24,35.455406,35.815941,35.360531,35.768501,31.375492,17804800
2018-07-25,35.740040,36.119545,35.635674,36.043644,31.616840,17171030
2018-07-26,36.091084,36.404175,36.091084,36.204933,31.758327,24840567
2018-07-27,36.148006,36.508537,36.119545,36.442123,31.966389,22111971
2018-07-30,36.394688,36.698292,36.223907,36.612904,32.116192,21981486
2018-07-31,36.252373,37.941177,36.185959,37.884251,33.231396,50837371
2018-08-01,37.599621,38.254269,37.514233,38.206833,33.514355,32734605
2018-08-02,37.590134,38.159393,37.504745,37.618595,33.279343,31879284
2018-08-03,37.590134,38.576851,37.466793,38.462997,34.026340,27368375
2018-08-06,38.292221,39.108158,38.263756,38.937382,34.446011,27479572
2018-08-07,38.757114,39.136623,38.700191,38.747627,34.278141,18928575
2018-08-08,38.624287,39.506641,38.500950,39.288425,34.756557,25837440
2018-08-09,39.184059,39.250473,38.719166,38.899429,34.412430,20121282
2018-08-10,38.719166,39.193546,38.614799,38.833015,34.353680,18194148
2018-08-13,38.851994,39.098671,38.719166,38.719166,34.252956,19860627
2018-08-14,38.747627,38.937382,38.462997,38.624287,34.169029,17336824
2018-08-15,38.709679,39.127136,38.567364,39.051231,34.546722,22428488
2018-08-16,39.117645,39.345352,38.965843,39.297913,34.764950,16457472
2018-08-17,39.354839,40.028461,39.345352,39.933586,35.327297,25910693
2018-08-20,40.037952,40.578747,39.933586,40.161289,35.528732,22521029
2018-08-21,40.161289,40.265656,39.838711,40.000000,35.386066,18633244
2018-08-22,39.990513,40.170776,39.667931,39.914612,35.310505,15001687
2018-08-23,39.952560,40.151802,39.810246,40.037952,35.419624,21032148
2018-08-24,40.256168,40.313091,39.848198,40.227703,35.587486,21661703
2018-08-27,40.341557,40.436432,39.193546,39.449715,34.899239,24485896
2018-08-28,39.478176,39.639469,39.203037,39.373814,34.832096,19871694
2018-08-29,39.373814,39.487667,39.060722,39.373814,34.832096,15785020
2018-08-30,39.117645,39.762810,39.089184,39.373814,34.832096,16015425
2018-08-31,39.174572,39.449715,38.984821,39.392788,34.848885,20983559
2018-09-04,39.354839,39.421253,39.108158,39.250473,34.722984,15274779
2018-09-05,39.174572,39.772297,39.146111,39.705883,35.125858,21819908
2018-09-06,39.705883,39.762810,39.326378,39.639469,35.067112,18356780
2018-09-07,39.459202,40.180267,39.335861,40.037952,35.419624,21221658
2018-09-10,40.208729,40.531307,39.895638,39.905125,35.302124,21482206
2018-09-11,39.848198,40.256168,39.800758,40.142315,35.511951,19658786
2018-09-12,40.132828,40.597721,40.113853,40.237190,35.595882,17508205
2018-09-13,40.322582,40.721062,40.256168,40.654648,35.965187,18666129
2018-09-14,40.559772,40.796963,40.322582,40.759014,36.057518,16800655
2018-09-17,40.815941,40.967743,40.550285,40.806454,36.099487,16904263
2018-09-18,40.796963,41.442123,40.635674,41.280834,36.519146,20464991
2018-09-19,41.195446,41.442123,40.787476,41.043644,36.309319,23783088
2018-09-20,41.148006,41.631878,41.129032,41.508537,36.720585,18419809
2018-09-21,41.537003,41.935486,41.375713,41.802658,36.980774,37092579
2018-09-24,41.688805,42.182163,41.584438,41.679317,36.871658,18089591
2018-09-25,41.869068,42.020874,41.518028,41.546490,36.754158,15318520
2018-09-26,41.593929,42.039848,41.404175,41.442123,36.661827,18384817
2018-09-27,41.546490,41.916508,41.442123,41.650852,36.846478,14887434
2018-09-28,41.679317,41.878559,41.489563,41.812145,36.989166,15454591
2018-10-01,41.774193,42.239090,41.660343,42.001900,37.157036,16872537
2018-10-02,41.944973,42.115749,41.869068,41.954460,37.115070,18167693
2018-10-03,42.011387,42.542694,42.011387,42.514233,37.610275,23957631
2018-10-04,42.248577,42.495255,42.020874,42.409866,37.517941,18960406
2018-10-05,42.419353,42.694496,42.314991,42.609108,37.694202,18112568
2018-10-08,42.457306,42.998100,42.409866,42.960152,38.004757,24679621
2018-10-09,42.685009,43.462997,42.495255,43.140415,38.164227,21486844
2018-10-10,43.121441,43.387096,42.201138,42.229603,37.358479,33746234
2018-10-11,42.087288,42.210625,40.227703,40.616699,35.931614,44299198
2018-10-12,40.578747,41.707779,40.455406,41.537003,36.745762,30417070
2018-10-15,41.413662,41.470589,40.777988,40.910816,36.191807,24002742
2018-10-16,41.129032,41.726753,40.834915,41.679317,36.871658,22353654
2018-10-17,41.527515,42.504745,41.508537,42.286530,37.408833,23154167
2018-10-18,42.068310,42.220116,41.470589,41.745731,36.930420,22498368
2018-10-19,41.793167,42.533207,41.726753,42.220116,37.350079,19564875
2018-10-22,42.163189,42.229603,41.764706,42.096775,37.240967,18026878
2018-10-23,41.641365,42.049335,41.451614,41.840607,37.014351,23073114
2018-10-24,41.565464,42.020874,40.189754,40.303604,35.654636,36927206
2018-10-25,40.218216,41.688805,39.525616,41.185959,36.435215,38600642
2018-10-26,40.844402,41.062618,40.018974,40.417458,35.755360,30295333
2018-10-29,40.749527,41.442123,40.379505,41.015179,36.284134,31847559
2018-10-30,39.800758,40.882355,39.639469,40.692600,35.998764,35424202
2018-10-31,40.806454,41.423149,40.521824,40.853889,36.141445,28193235
2018-11-01,40.986717,41.584438,40.882355,41.432636,36.653431,24278152
2018-11-02,41.518028,41.593929,40.303604,40.730549,36.032330,24223028
2018-11-05,40.635674,41.385201,40.635674,41.290321,36.527538,21628396
2018-11-06,41.347248,41.356735,40.502846,40.806454,36.099487,22194183
2018-11-07,41.157494,42.277039,41.072105,42.125237,37.266148,36794929
2018-11-08,41.612904,41.935486,41.242886,41.603416,37.088520,25696520
2018-11-09,41.480076,42.324478,41.480076,42.011387,37.452225,26042654
2018-11-12,42.011387,42.267551,41.650852,41.850094,37.308434,21853847
2018-11-13,42.058823,42.182163,41.129032,41.290321,36.809414,20159015
2018-11-14,41.518028,41.603416,40.521824,40.711575,36.293476,28398871
2018-11-15,40.512333,41.166985,40.180267,40.996204,36.547215,25936305
2018-11-16,40.891842,41.537003,40.711575,41.280834,36.800953,24604576
2018-11-19,41.385201,42.001900,41.280834,41.916508,37.367641,23671575
2018-11-20,41.755219,42.115749,41.176472,41.299809,36.817871,22968557
2018-11-21,41.271347,41.271347,40.578747,40.891842,36.454178,19665848
2018-11-23,40.749527,41.318787,40.607212,40.929790,36.488003,8844009
2018-11-26,41.100571,41.261860,40.683113,41.119545,36.657173,20147948
2018-11-27,40.986717,41.888046,40.768501,41.812145,37.274605,19765873
2018-11-28,42.020874,42.618595,41.840607,42.599621,37.976627,19892669
2018-11-29,42.466793,43.481972,42.409866,43.178368,38.492565,26065315
2018-11-30,43.026566,43.889942,42.960152,43.861481,39.101547,45054495
2018-12-03,43.994308,44.003796,43.415562,43.633778,38.898556,26771178
2018-12-04,43.861481,44.089184,42.798862,42.827324,38.179615,28703898
2018-12-06,42.296017,42.685009,41.385201,42.675522,38.044289,32188528
2018-12-07,42.523720,42.637569,41.442123,41.669830,37.147728,27963885
2018-12-10,41.878559,42.277039,40.863377,42.125237,37.553719,26187895
2018-12-11,41.821632,42.229603,41.337761,41.755219,37.223858,23904931
2018-12-12,42.077801,42.552181,41.888046,41.897533,37.350727,20180938
2018-12-13,42.182163,42.599621,41.944973,42.286530,37.697510,23613921
2018-12-14,41.821632,41.859585,41.204933,41.555977,37.046238,33024982
2018-12-17,41.271347,41.717270,40.777988,40.901329,36.462635,38651866
2018-12-18,41.242886,41.271347,39.886147,40.227703,35.862106,31125779
2018-12-19,40.635674,40.787476,39.430740,39.819733,35.498417,36937957
2018-12-20,39.573055,40.237190,39.402279,39.800758,35.481499,34494680
2018-12-21,39.506641,40.673622,39.326378,39.781784,35.464581,61928192
2018-12-24,39.667931,39.810246,38.444023,38.472485,34.297367,19778205
2018-12-26,38.576851,40.037952,38.349148,40.028461,35.684486,25437131
2018-12-27,39.667931,40.654648,39.146111,40.654648,36.242722,28894672
2018-12-28,40.815941,41.309299,40.616699,40.759014,36.335766,25480977
2018-12-31,40.996204,41.489563,40.891842,41.413662,36.919361,20534028
2019-01-02,40.910816,41.271347,40.455406,41.034157,36.581047,26430315
2019-01-03,41.024670,41.119545,39.800758,39.886147,35.557617,28503533
2019-01-04,40.265656,41.129032,40.094875,40.796963,36.369591,27145348
2019-01-07,40.863377,41.385201,40.664139,41.015179,36.564129,20995469
2019-01-08,41.328274,41.461102,40.939278,41.204933,36.733288,19677231
2019-01-09,41.233398,41.432636,40.986717,41.119545,36.657173,20107580
2019-01-10,41.005692,41.015179,39.876659,40.142315,35.785988,39731162
2019-01-11,40.161289,40.683113,39.990513,40.683113,36.268093,21064506
2019-01-14,40.370018,40.445919,40.009487,40.199242,35.836742,17605173
2019-01-15,40.417458,41.024670,40.256168,40.540798,36.141228,25865371
2019-01-16,40.407970,40.597721,39.876659,39.952560,35.616829,30169380
2019-01-17,39.800758,40.474384,39.686909,40.294117,35.921322,24177284
2019-01-18,40.664139,40.683113,40.094875,40.351044,35.972065,38618455
2019-01-22,40.237190,40.502846,39.781784,40.104362,35.752155,29444122
2019-01-23,39.838711,40.037952,39.421253,40.000000,35.659130,24462813
2019-01-24,39.639469,39.648956,38.538898,38.851994,34.635704,34394023
2019-01-25,38.994308,39.136623,38.434536,38.557877,34.373508,35862455
2019-01-28,38.425049,38.453510,37.457306,37.504745,33.434650,39329694
2019-01-29,37.476280,38.757114,37.447819,38.681213,34.483452,51376808
2019-01-30,38.681213,39.611008,38.643265,39.449715,35.168549,36067880
2019-01-31,39.259960,40.436432,39.231499,40.275143,36.217976,40927452
2019-02-01,40.673622,40.910816,40.370018,40.683113,36.584846,27239681
2019-02-04,40.645161,40.645161,39.810246,40.265656,36.209450,19426485
2019-02-05,40.256168,40.540798,39.905125,39.952560,35.927891,21127641
2019-02-06,39.772297,40.199242,39.648956,40.161289,36.115589,16450410
2019-02-07,39.952560,39.990513,39.098671,39.563568,35.578087,24248008
2019-02-08,39.402279,40.075901,39.364326,40.066414,36.030273,27500125
2019-02-11,40.113853,40.142315,39.383301,39.544594,35.561024,27102134
2019-02-12,39.573055,39.857685,39.269451,39.724857,35.723125,30540177
2019-02-13,39.772297,39.905125,39.269451,39.563568,35.578087,24757195
2019-02-14,39.563568,39.962048,39.487667,39.819733,35.808449,19864949
2019-02-15,40.208729,40.332069,39.924099,40.227703,36.175312,19168993
2019-02-19,40.075901,40.664139,40.028461,40.417458,36.345959,24432985
2019-02-20,40.351044,40.379505,39.781784,40.037952,36.004677,27354884
2019-02-21,39.867172,40.151802,39.715370,39.981026,35.953484,19611883
2019-02-22,40.132828,40.920303,40.056927,40.759014,36.653103,24779329
